time,ego_velocity,leader_velocity,space_gap,acc_acceleration
495.1,29.078,29.556,37.468,0
495.2,29.077,29.55,37.536,0
495.3,29.074,29.54,37.612,0
495.4,29.072,29.531,37.683,0
495.5,29.077,29.529,37.743,0
495.6,29.084,29.528,37.797,0
495.7,29.077,29.514,37.845,-0.028368
495.8,29.05,29.477,37.889,-0.14174
495.9,29.031,29.451,37.931,-0.2173
496,29.033,29.445,37.973,-0.14764
496.1,29.036,29.441,38.015,-0.02924
496.2,29.036,29.432,38.054,-0.0036421
496.3,29.034,29.42,38.091,-0.00084791
496.4,29.033,29.409,38.128,0
496.5,29.035,29.4,38.164,0
496.6,29.038,29.393,38.2,0
496.7,29.042,29.383,38.239,0
496.8,29.05,29.374,38.282,0
496.9,29.053,29.358,38.317,0
497,29.052,29.335,38.343,0
497.1,29.051,29.311,38.367,0
497.2,29.052,29.294,38.392,0
497.3,29.059,29.283,38.417,0
497.4,29.066,29.273,38.438,0
497.5,29.073,29.262,38.454,0.019254
497.6,29.079,29.252,38.467,0.0693
497.7,29.083,29.239,38.477,0.10557
497.8,29.083,29.223,38.483,0.099229
497.9,29.083,29.206,38.488,0.075097
498,29.083,29.191,38.49,0.051482
498.1,29.088,29.183,38.49,0.036355
498.2,29.099,29.183,38.491,0.023069
498.3,29.108,29.181,38.491,0.01331
498.4,29.111,29.173,38.491,0.0067171
498.5,29.114,29.165,38.492,0.0016223
498.6,29.115,29.156,38.492,6.9378e-05
498.7,29.113,29.146,38.491,0.002595
498.8,29.111,29.136,38.49,0.0066378
498.9,29.109,29.127,38.489,0.0092913
499,29.11,29.122,38.488,0.0080704
499.1,29.113,29.12,38.488,0.0041662
499.2,29.116,29.119,38.487,0.00065051
499.3,29.117,29.12,38.487,0
499.4,29.118,29.121,38.489,0
499.5,29.119,29.121,38.491,0
499.6,29.119,29.122,38.494,0
499.7,29.114,29.115,38.498,0
499.8,29.102,29.1,38.503,0
499.9,29.089,29.082,38.509,0
500,29.078,29.066,38.516,-0.0262
500.1,29.065,29.046,38.526,-0.14571
500.2,29.056,29.027,38.533,-0.25299
500.3,29.062,29.021,38.534,-0.22208
500.4,29.093,29.033,38.531,-0.050895
500.5,29.126,29.044,38.528,0.095311
500.6,29.152,29.047,38.522,0.17454
500.7,29.177,29.046,38.512,0.23324
500.8,29.192,29.034,38.501,0.24421
500.9,29.201,29.012,38.488,0.19437
501,29.209,28.99,38.472,0.14123
501.1,29.222,28.974,38.451,0.13596
501.2,29.242,28.964,38.424,0.14075
501.3,29.26,28.955,38.394,0.14492
501.4,29.27,28.942,38.366,0.14388
501.5,29.276,28.927,38.338,0.13754
501.6,29.282,28.914,38.31,0.12944
501.7,29.289,28.903,38.28,0.12309
501.8,29.295,28.893,38.248,0.11856
501.9,29.301,28.885,38.214,0.11327
502,29.308,28.88,38.18,0.10293
502.1,29.314,28.877,38.146,0.068442
502.2,29.321,28.875,38.111,0.027726
502.3,29.325,28.87,38.074,0.0096358
502.4,29.328,28.863,38.037,0.019012
502.5,29.33,28.856,37.999,0.03538
502.6,29.331,28.847,37.956,0.044794
502.7,29.33,28.834,37.908,0.031861
502.8,29.328,28.819,37.854,0.0078299
502.9,29.328,28.807,37.8,0.0035239
503,29.337,28.805,37.745,0.050685
503.1,29.347,28.805,37.689,0.10723
503.2,29.35,28.798,37.631,0.11577
503.3,29.35,28.788,37.572,0.067868
503.4,29.349,28.778,37.508,0.013906
503.5,29.349,28.769,37.434,0.0015181
503.6,29.347,28.758,37.345,0.0056774
503.7,29.345,28.748,37.251,0.0092643
503.8,29.34,28.74,37.156,0.008246
503.9,29.331,28.73,37.06,0.0039777
504,29.327,28.723,36.977,-0.0096163
504.1,29.326,28.719,36.908,-0.079814
504.2,29.324,28.715,36.843,-0.15541
504.3,29.321,28.707,36.77,-0.16755
504.4,29.311,28.688,36.691,-0.13473
504.5,29.303,28.67,36.614,-0.10909
504.6,29.301,28.656,36.544,-0.10675
504.7,29.3,28.64,36.479,-0.1056
504.8,29.3,28.623,36.413,-0.10177
504.9,29.3,28.603,36.347,-0.067085
505,29.3,28.582,36.281,-0.021276
505.1,29.301,28.561,36.216,-0.0039554
505.2,29.303,28.543,36.154,-0.0018142
505.3,29.306,28.527,36.092,-0.00048387
505.4,29.31,28.511,36.023,-1.2217e-06
505.5,29.316,28.494,35.94,0
505.6,29.322,28.478,35.846,0
505.7,29.326,28.461,35.744,0.00026289
505.8,29.327,28.445,35.634,0.012505
505.9,29.328,28.431,35.516,0.026735
506,29.328,28.419,35.396,0.023864
506.1,29.328,28.409,35.273,0.010578
506.2,29.328,28.399,35.139,0.002895
506.3,29.323,28.381,34.963,0.0017483
506.4,29.313,28.362,34.803,0.00071923
506.5,29.303,28.356,34.734,-0.023403
506.6,29.29,28.364,34.696,-0.098702
506.7,29.276,28.369,34.656,-0.13515
506.8,29.262,28.366,34.608,-0.13209
506.9,29.247,28.362,34.554,-0.12719
507,29.234,28.353,34.488,-0.12441
507.1,29.224,28.342,34.395,-0.14433
507.2,29.216,28.328,34.272,-0.18833
507.3,29.206,28.311,34.129,-0.22231
507.4,29.191,28.282,33.958,-0.23123
507.5,29.172,28.237,33.748,-0.23718
507.6,29.151,28.19,33.542,-0.24019
507.7,29.132,28.152,33.366,-0.24
507.8,29.113,28.117,33.192,-0.23855
507.9,29.094,28.082,33.021,-0.23722
508,29.075,28.048,32.862,-0.23833
508.1,29.056,28.016,32.722,-0.24706
508.2,29.037,27.983,32.609,-0.26024
508.3,29.013,27.948,32.528,-0.27494
508.4,28.984,27.909,32.465,-0.29823
508.5,28.954,27.87,32.413,-0.3179
508.6,28.928,27.836,32.371,-0.29319
508.7,28.904,27.805,32.335,-0.15538
508.8,28.881,27.776,32.306,-0.071492
508.9,28.857,27.746,32.28,-0.13311
509,28.833,27.717,32.256,-0.23485
509.1,28.807,27.684,32.233,-0.27185
509.2,28.778,27.649,32.209,-0.26883
509.3,28.746,27.61,32.182,-0.26519
509.4,28.711,27.568,32.15,-0.26677
509.5,28.672,27.519,32.112,-0.2821
509.6,28.63,27.466,32.065,-0.3038
509.7,28.584,27.407,32.009,-0.32497
509.8,28.532,27.341,31.941,-0.34945
509.9,28.479,27.271,31.859,-0.37842
510,28.426,27.183,31.7,-0.41605
510.1,28.371,27.058,31.339,-0.46484
510.2,28.318,26.963,31.002,-0.5058
510.3,28.264,26.887,30.706,-0.54421
510.4,28.212,26.823,30.426,-0.56844
510.5,28.167,26.784,30.169,-0.56177
510.6,28.126,26.766,29.927,-0.53406
510.7,28.088,26.761,29.701,-0.5031
510.8,28.053,26.771,29.476,-0.47935
510.9,28.023,26.809,29.245,-0.45492
511,27.989,26.837,29.069,-0.43849
511.1,27.943,26.818,28.989,-0.44108
511.2,27.881,26.774,28.935,-0.46773
511.3,27.814,26.723,28.889,-0.50643
511.4,27.745,26.666,28.852,-0.57936
511.5,27.672,26.603,28.822,-0.67919
511.6,27.61,26.55,28.797,-0.72967
511.7,27.565,26.513,28.777,-0.63762
511.8,27.527,26.481,28.76,-0.47125
511.9,27.486,26.445,28.745,-0.39585
512,27.442,26.406,28.732,-0.4155
512.1,27.396,26.365,28.719,-0.44796
512.2,27.346,26.32,28.704,-0.46686
512.3,27.287,26.268,28.687,-0.46577
512.4,27.223,26.211,28.667,-0.4621
512.5,27.165,26.162,28.642,-0.45458
512.6,27.111,26.119,28.611,-0.42801
512.7,27.061,26.082,28.573,-0.40223
512.8,27.014,26.05,28.526,-0.39508
512.9,26.97,26.025,28.471,-0.39121
513,26.93,26.007,28.403,-0.39
513.1,26.894,26.041,28.183,-0.39
513.2,26.86,26.099,27.857,-0.39
513.3,26.822,26.116,27.59,-0.39
513.4,26.779,26.106,27.351,-0.39
513.5,26.738,26.092,27.143,-0.39
513.6,26.702,26.082,26.959,-0.39
513.7,26.668,26.072,26.81,-0.39
513.8,26.631,26.068,26.789,-0.37587
513.9,26.591,26.072,26.795,-0.30757
514,26.55,26.088,26.811,-0.27671
514.1,26.508,26.125,26.909,-0.32527
514.2,26.469,26.186,27.034,-0.37415
514.3,26.442,26.299,27.122,-0.3318
514.4,26.419,26.439,27.197,-0.2318
514.5,26.387,26.468,27.232,-0.21273
514.6,26.337,26.437,27.251,-0.31563
514.7,26.289,26.407,27.269,-0.3875
514.8,26.251,26.386,27.285,-0.37521
514.9,26.219,26.368,27.299,-0.34725
515,26.191,26.353,27.312,-0.31444
515.1,26.163,26.336,27.324,-0.26897
515.2,26.143,26.327,27.334,-0.21427
515.3,26.137,26.331,27.344,-0.15003
515.4,26.135,26.337,27.352,-0.063734
515.5,26.134,26.342,27.359,-0.0056364
515.6,26.131,26.346,27.365,-0.0047446
515.7,26.128,26.348,27.371,-0.012389
515.8,26.125,26.35,27.376,-0.017449
515.9,26.123,26.352,27.38,-0.013105
516,26.122,26.354,27.384,-0.0040248
516.1,26.122,26.357,27.387,0
516.2,26.128,26.366,27.39,0
516.3,26.137,26.377,27.393,0
516.4,26.142,26.384,27.395,0
516.5,26.144,26.388,27.398,0
516.6,26.146,26.391,27.401,0
516.7,26.148,26.396,27.403,0
516.8,26.151,26.401,27.406,0
516.9,26.155,26.407,27.41,0
517,26.161,26.416,27.413,0
517.1,26.17,26.428,27.418,0
517.2,26.178,26.44,27.423,0
517.3,26.184,26.45,27.428,0
517.4,26.189,26.46,27.435,0
517.5,26.194,26.471,27.442,0.0047135
517.6,26.197,26.482,27.45,0.079362
517.7,26.201,26.493,27.46,0.16722
517.8,26.206,26.506,27.47,0.17032
517.9,26.211,26.521,27.482,0.084989
518,26.215,26.537,27.495,0.008163
518.1,26.217,26.551,27.51,0.017869
518.2,26.218,26.566,27.526,0.069373
518.3,26.219,26.583,27.544,0.10348
518.4,26.221,26.602,27.563,0.072947
518.5,26.224,26.624,27.585,0.017113
518.6,26.229,26.662,27.627,0.020705
518.7,26.237,26.796,27.796,0.13143
518.8,26.246,26.942,27.995,0.2165
518.9,26.256,27.05,28.156,0.18368
519,26.267,27.146,28.31,0.11851
519.1,26.276,27.214,28.435,0.095189
519.2,26.283,27.269,28.54,0.08702
519.3,26.291,27.304,28.631,0.076749
519.4,26.3,27.326,28.707,0.05305
519.5,26.309,27.341,28.778,0.026475
519.6,26.313,27.349,28.854,0.012608
519.7,26.315,27.352,28.935,0.0031664
519.8,26.318,27.359,29.029,0.0012365
519.9,26.326,27.399,29.151,0.057343
520,26.336,27.464,29.29,0.14222
520.1,26.345,27.519,29.424,0.17995
520.2,26.35,27.557,29.548,0.13346
520.3,26.355,27.59,29.67,0.0578
520.4,26.361,27.621,29.788,0.020413
520.5,26.373,27.652,29.901,0.062613
520.6,26.389,27.686,30.011,0.14535
520.7,26.406,27.718,30.122,0.21449
520.8,26.421,27.747,30.23,0.23747
520.9,26.437,27.773,30.33,0.25252
521,26.452,27.8,30.449,0.26163
521.1,26.466,27.831,30.633,0.25743
521.2,26.479,27.869,31.039,0.20383
521.3,26.492,27.909,31.367,0.15254
521.4,26.509,27.944,31.318,0.14905
521.5,26.529,27.979,31.109,0.15089
521.6,26.548,28.017,30.983,0.1515
521.7,26.565,28.059,30.915,0.15145
521.8,26.582,28.106,30.876,0.15141
521.9,26.597,28.155,30.933,0.15521
522,26.61,28.21,31.221,0.17119
522.1,26.624,28.268,31.625,0.18713
522.2,26.641,28.33,32.08,0.19371
522.3,26.66,28.396,32.688,0.19729
522.4,26.679,28.463,33.396,0.20158
522.5,26.699,28.527,34.194,0.21432
522.6,26.719,28.597,35.309,0.26666
522.7,26.739,28.66,36.362,0.32799
522.8,26.757,28.697,36.862,0.3539
522.9,26.773,28.717,37.026,0.34152
523,26.789,28.737,37.177,0.31664
523.1,26.805,28.757,37.317,0.29101
523.2,26.826,28.781,37.446,0.27037
523.3,26.85,28.808,37.564,0.24818
523.4,26.874,28.836,37.671,0.23137
523.5,26.897,28.862,37.769,0.22758
523.6,26.918,28.885,37.858,0.23721
523.7,26.938,28.907,37.939,0.254
523.8,26.959,28.93,38.011,0.27178
523.9,26.981,28.954,38.076,0.2885
524,27.005,28.98,38.134,0.30773
524.1,27.031,29.007,38.186,0.32377
524.2,27.059,29.036,38.231,0.33128
524.3,27.091,29.07,38.272,0.33433
524.4,27.124,29.104,38.307,0.33719
524.5,27.153,29.134,38.338,0.34433
524.6,27.178,29.159,38.366,0.36056
524.7,27.203,29.186,38.39,0.37458
524.8,27.234,29.217,38.412,0.37299
524.9,27.269,29.253,38.431,0.3552
525,27.308,29.292,38.449,0.34202
525.1,27.352,29.337,38.465,0.35279
525.2,27.4,29.386,38.482,0.37664
525.3,27.452,29.438,38.498,0.38783
525.4,27.51,29.496,38.514,0.38929
525.5,27.568,29.554,38.532,0.38997
525.6,27.62,29.607,38.551,0.38275
525.7,27.668,29.656,38.573,0.3624
525.8,27.712,29.7,38.597,0.35209
525.9,27.749,29.738,38.624,0.36282
526,27.783,29.773,38.655,0.38065
526.1,27.819,29.809,38.69,0.39
526.2,27.857,29.848,38.73,0.39
526.3,27.898,29.89,38.776,0.39
526.4,27.948,29.941,38.827,0.40655
526.5,28.011,30.006,38.885,0.49955
526.6,28.073,30.069,38.949,0.55275
526.7,28.125,30.123,39.021,0.54365
526.8,28.176,30.176,39.101,0.52984
526.9,28.229,30.231,39.19,0.52565
527,28.284,30.289,39.287,0.53047
527.1,28.341,30.348,39.394,0.53689
527.2,28.399,30.408,39.512,0.53923
527.3,28.456,30.469,39.639,0.52446
527.4,28.515,30.531,39.779,0.49733
527.5,28.576,30.596,39.929,0.46468
527.6,28.641,30.664,40.093,0.41972
527.7,28.701,30.73,40.312,0.40022
527.8,28.756,30.804,41.466,0.39896
527.9,28.809,30.875,43.001,0.39806
528,28.865,30.931,44.097,0.39553
528.1,28.923,30.982,45.063,0.3915
528.2,28.978,31.026,45.745,0.39
528.3,29.026,31.053,46.283,0.39
528.4,29.073,31.068,46.658,0.39
528.5,29.123,31.075,46.743,0.39654
528.6,29.177,31.061,46.755,0.43255
528.7,29.228,31.046,46.753,0.44853
528.8,29.274,31.037,46.636,0.44208
528.9,29.318,31.028,46.491,0.4311
529,29.361,31.019,46.513,0.41941
529.1,29.404,31.012,46.918,0.40369
529.2,29.444,30.999,47.327,0.39328
529.3,29.48,30.974,47.514,0.39135
529.4,29.513,30.94,47.655,0.39024
529.5,29.546,30.903,47.797,0.39
529.6,29.578,30.861,47.948,0.39
529.7,29.61,30.819,48.084,0.39
529.8,29.641,30.782,48.195,0.39
529.9,29.672,30.747,48.29,0.39
530,29.703,30.717,48.373,0.39
530.1,29.737,30.693,48.443,0.3893
530.2,29.774,30.675,48.502,0.38606
530.3,29.808,30.656,48.56,0.38031
530.4,29.838,30.629,48.628,0.35235
530.5,29.864,30.596,48.702,0.26343
530.6,29.888,30.566,48.773,0.20331
530.7,29.91,30.54,48.836,0.1926
530.8,29.93,30.517,48.894,0.18595
530.9,29.947,30.496,48.944,0.17479
531,29.958,30.475,48.983,0.15251
531.1,29.969,30.456,49.019,0.13114
531.2,29.988,30.442,49.062,0.12927
531.3,30.03,30.449,49.113,0.18444
531.4,30.068,30.452,49.163,0.22096
531.5,30.09,30.441,49.208,0.21428
531.6,30.109,30.427,49.251,0.20515
531.7,30.126,30.41,49.292,0.20567
531.8,30.14,30.389,49.331,0.21705
531.9,30.157,30.37,49.367,0.2327
532,30.183,30.361,49.401,0.26172
532.1,30.212,30.355,49.43,0.28736
532.2,30.236,30.345,49.447,0.27254
532.3,30.258,30.335,49.46,0.23123
532.4,30.281,30.325,49.462,0.21829
532.5,30.308,30.319,49.453,0.22387
532.6,30.335,30.313,49.444,0.23184
532.7,30.358,30.305,49.441,0.2414
532.8,30.379,30.297,49.439,0.25133
532.9,30.4,30.288,49.435,0.24612
533,30.42,30.278,49.431,0.20003
533.1,30.441,30.268,49.424,0.16194
533.2,30.462,30.256,49.41,0.16911
533.3,30.484,30.242,49.383,0.18899
533.4,30.505,30.227,49.355,0.19614
533.5,30.527,30.211,49.327,0.19171
533.6,30.548,30.195,49.297,0.18714
533.7,30.568,30.181,49.264,0.18681
533.8,30.587,30.168,49.23,0.18688
533.9,30.608,30.157,49.191,0.18707
534,30.633,30.153,49.147,0.20103
534.1,30.662,30.15,49.096,0.22236
534.2,30.687,30.142,49.036,0.22161
534.3,30.71,30.126,48.957,0.1521
534.4,30.729,30.107,48.874,0.11288
534.5,30.742,30.088,48.796,0.12256
534.6,30.753,30.068,48.716,0.13474
534.7,30.764,30.046,48.63,0.124
534.8,30.775,30.024,48.54,0.069369
534.9,30.786,30.006,48.452,0.04581
535,30.801,29.993,48.37,0.10335
535.1,30.816,29.984,48.289,0.17065
535.2,30.831,29.977,48.203,0.17196
535.3,30.846,29.971,48.114,0.14274
535.4,30.859,29.965,48.024,0.11723
535.5,30.87,29.961,47.937,0.10368
535.6,30.88,29.957,47.849,0.093471
535.7,30.888,29.948,47.749,0.091464
535.8,30.892,29.933,47.627,0.10396
535.9,30.898,29.919,47.506,0.11212
536,30.907,29.91,47.396,0.10404
536.1,30.918,29.902,47.287,0.09527
536.2,30.927,29.889,47.177,0.098374
536.3,30.935,29.874,47.065,0.10525
536.4,30.94,29.856,46.946,0.10612
536.5,30.944,29.836,46.821,0.1022
536.6,30.948,29.816,46.693,0.095765
536.7,30.954,29.799,46.562,0.080417
536.8,30.961,29.784,46.433,0.059052
536.9,30.966,29.769,46.311,0.029539
537,30.97,29.755,46.189,0.0057447
537.1,30.978,29.744,46.057,0.034485
537.2,30.989,29.736,45.918,0.10027
537.3,30.998,29.725,45.772,0.095634
537.4,31.005,29.712,45.619,0.030359
537.5,31.011,29.702,45.481,0.0049512
537.6,31.016,29.696,45.366,0.037982
537.7,31.02,29.69,45.257,0.080917
537.8,31.023,29.68,45.133,0.094292
537.9,31.027,29.668,44.989,0.094518
538,31.028,29.652,44.841,0.0946
538.1,31.027,29.634,44.699,0.061731
538.2,31.026,29.614,44.555,0.010276
538.3,31.028,29.592,44.398,0.0011403
538.4,31.034,29.571,44.225,0.00020204
538.5,31.036,29.546,44.066,0
538.6,31.034,29.519,43.923,0
538.7,31.031,29.493,43.787,0
538.8,31.03,29.468,43.653,0
538.9,31.029,29.445,43.522,0
539,31.028,29.422,43.391,0
539.1,31.028,29.398,43.253,0
539.2,31.028,29.375,43.112,0
539.3,31.028,29.351,42.963,0
539.4,31.025,29.325,42.796,0
539.5,31.015,29.292,42.614,0
539.6,31.004,29.263,42.435,-0.0025915
539.7,30.991,29.234,42.247,-0.065796
539.8,30.978,29.208,42.084,-0.14334
539.9,30.969,29.19,41.989,-0.17366
540,30.961,29.175,41.928,-0.195
540.1,30.953,29.161,41.855,-0.20674
540.2,30.942,29.147,41.695,-0.19123
540.3,30.928,29.13,41.382,-0.12316
540.4,30.911,29.112,41.05,-0.058884
540.5,30.894,29.095,40.812,-0.062171
540.6,30.874,29.076,40.593,-0.14347
540.7,30.854,29.058,40.453,-0.21755
540.8,30.834,29.041,40.443,-0.2216
540.9,30.814,29.029,40.462,-0.21291
541,30.79,29.014,40.513,-0.21471
541.1,30.76,28.995,40.66,-0.2378
541.2,30.728,28.976,40.809,-0.26481
541.3,30.693,28.959,40.932,-0.29387
541.4,30.658,28.943,41.049,-0.32
541.5,30.627,28.931,41.18,-0.33609
541.6,30.597,28.921,41.306,-0.34801
541.7,30.561,28.908,41.281,-0.34916
541.8,30.517,28.89,40.579,-0.33726
541.9,30.477,28.876,39.674,-0.3292
542,30.448,28.867,38.883,-0.32976
542.1,30.424,28.861,38.048,-0.33132
542.2,30.397,28.853,37.171,-0.33377
542.3,30.363,28.841,36.183,-0.34911
542.4,30.326,28.828,35.186,-0.36937
542.5,30.294,28.817,34.358,-0.37239
542.6,30.265,28.808,33.596,-0.36934
542.7,30.236,28.799,33.14,-0.36383
542.8,30.206,28.788,32.948,-0.32392
542.9,30.176,28.775,32.83,-0.26741
543,30.141,28.758,32.865,-0.26015
543.1,30.101,28.733,33.316,-0.30128
543.2,30.062,28.708,33.914,-0.33731
543.3,30.029,28.69,34.408,-0.3307
543.4,29.999,28.675,34.903,-0.30416
543.5,29.971,28.663,35.353,-0.27778
543.6,29.943,28.654,35.801,-0.24854
543.7,29.917,28.647,36.155,-0.22672
543.8,29.892,28.642,36.317,-0.23092
543.9,29.869,28.64,36.423,-0.25254
544,29.844,28.637,36.456,-0.26836
544.1,29.815,28.631,36.315,-0.27523
544.2,29.786,28.624,36.038,-0.28022
544.3,29.757,28.617,35.738,-0.28353
544.4,29.727,28.612,35.314,-0.28529
544.5,29.698,28.607,34.886,-0.28673
544.6,29.669,28.602,34.747,-0.29014
544.7,29.64,28.596,34.768,-0.3064
544.8,29.612,28.59,34.796,-0.32594
544.9,29.589,28.588,34.803,-0.33191
545,29.57,28.592,34.725,-0.31945
545.1,29.553,28.596,34.604,-0.2998
545.2,29.533,28.594,34.507,-0.2818
545.3,29.509,28.588,34.419,-0.26119
545.4,29.483,28.58,34.333,-0.25005
545.5,29.455,28.572,34.251,-0.26929
545.6,29.424,28.563,34.17,-0.30525
545.7,29.395,28.554,34.091,-0.32434
545.8,29.366,28.545,34.014,-0.3374
545.9,29.34,28.54,33.937,-0.33879
546,29.316,28.543,33.86,-0.30416
546.1,29.292,28.546,33.782,-0.26034
546.2,29.26,28.543,33.695,-0.21946
546.3,29.229,28.537,33.61,-0.1875
546.4,29.208,28.537,33.539,-0.18531
546.5,29.19,28.538,33.477,-0.18712
546.6,29.177,28.54,33.418,-0.18867
546.7,29.166,28.545,33.357,-0.18698
546.8,29.158,28.552,33.298,-0.17741
546.9,29.15,28.557,33.236,-0.16166
547,29.139,28.555,33.166,-0.12624
547.1,29.127,28.55,33.088,-0.049122
547.2,29.122,28.551,33.007,-0.011694
547.3,29.126,28.56,32.92,-0.033903
547.4,29.131,28.568,32.838,-0.055493
547.5,29.13,28.57,32.768,-0.035123
547.6,29.129,28.57,32.706,-0.002991
547.7,29.126,28.569,32.647,0
547.8,29.118,28.564,32.593,0
547.9,29.11,28.559,32.539,-0.00013552
548,29.103,28.559,32.487,-0.013509
548.1,29.094,28.559,32.432,-0.04081
548.2,29.076,28.552,32.369,-0.08563
548.3,29.046,28.535,32.299,-0.15208
548.4,29.016,28.52,32.235,-0.19671
548.5,28.985,28.507,32.175,-0.23093
548.6,28.959,28.498,32.117,-0.23545
548.7,28.938,28.493,32.06,-0.21236
548.8,28.918,28.489,32.005,-0.19327
548.9,28.895,28.482,31.95,-0.1934
549,28.872,28.475,31.895,-0.19465
549.1,28.851,28.472,31.843,-0.19041
549.2,28.832,28.474,31.793,-0.15236
549.3,28.814,28.476,31.744,-0.12502
549.4,28.794,28.474,31.688,-0.13534
549.5,28.775,28.474,31.64,-0.14944
549.6,28.763,28.483,31.616,-0.14211
549.7,28.756,28.493,31.6,-0.12455
549.8,28.749,28.488,31.574,-0.13387
549.9,28.744,28.482,31.543,-0.16239
550,28.737,28.47,31.512,-0.14484
550.1,28.727,28.443,31.483,-0.059375
550.2,28.722,28.416,31.453,-0.0022504
550.3,28.723,28.391,31.423,-0.00086601
550.4,28.725,28.362,31.393,-0.00017566
550.5,28.727,28.329,31.362,-0.00020967
550.6,28.728,28.291,31.33,-0.0065907
550.7,28.729,28.249,31.296,-0.015137
550.8,28.728,28.202,31.255,-0.016665
550.9,28.726,28.145,31.205,-0.0083712
551,28.721,28.083,31.149,-0.00052082
551.1,28.711,28.018,31.084,-0.026219
551.2,28.695,27.944,31.011,-0.10582
551.3,28.675,27.876,30.94,-0.16475
551.4,28.651,27.812,30.874,-0.20218
551.5,28.622,27.747,30.805,-0.23545
551.6,28.588,27.681,30.725,-0.27184
551.7,28.547,27.61,30.633,-0.31095
551.8,28.506,27.549,30.539,-0.34147
551.9,28.47,27.499,30.447,-0.36515
552,28.436,27.456,30.354,-0.38269
552.1,28.399,27.418,30.255,-0.38789
552.2,28.361,27.386,30.149,-0.38946
552.3,28.321,27.356,30.035,-0.39
552.4,28.281,27.327,29.906,-0.39
552.5,28.24,27.3,29.775,-0.39
552.6,28.194,27.276,29.664,-0.39
552.7,28.146,27.255,29.565,-0.39
552.8,28.099,27.235,29.48,-0.39172
552.9,28.055,27.214,29.406,-0.42864
553,28.012,27.194,29.341,-0.47318
553.1,27.97,27.174,29.284,-0.48475
553.2,27.929,27.153,29.232,-0.48898
553.3,27.889,27.134,29.185,-0.49176
553.4,27.851,27.119,29.142,-0.49429
553.5,27.814,27.107,29.103,-0.49653
553.6,27.778,27.098,29.065,-0.49765
553.7,27.742,27.092,29.026,-0.49696
553.8,27.706,27.089,28.988,-0.49455
553.9,27.673,27.09,28.948,-0.49
554,27.643,27.093,28.906,-0.45556
554.1,27.614,27.098,28.863,-0.41063
554.2,27.578,27.102,28.817,-0.40195
554.3,27.532,27.106,28.767,-0.43885
554.4,27.483,27.105,28.717,-0.46824
554.5,27.434,27.094,28.668,-0.46796
554.6,27.385,27.077,28.62,-0.46621
554.7,27.344,27.069,28.577,-0.46332
554.8,27.314,27.075,28.539,-0.44664
554.9,27.287,27.084,28.505,-0.4128
555,27.262,27.09,28.479,-0.36286
555.1,27.235,27.094,28.456,-0.26868
555.2,27.215,27.097,28.443,-0.19523
555.3,27.203,27.102,28.441,-0.17655
555.4,27.195,27.106,28.44,-0.16645
555.5,27.187,27.108,28.439,-0.15398
555.6,27.178,27.107,28.44,-0.1228
555.7,27.168,27.103,28.442,-0.076542
555.8,27.157,27.098,28.444,-0.049018
555.9,27.142,27.09,28.441,-0.067363
556,27.125,27.079,28.433,-0.10949
556.1,27.116,27.072,28.424,-0.13602
556.2,27.112,27.069,28.416,-0.15344
556.3,27.109,27.066,28.407,-0.1653
556.4,27.104,27.063,28.395,-0.16083
556.5,27.1,27.06,28.378,-0.096575
556.6,27.094,27.057,28.36,-0.023502
556.7,27.089,27.054,28.345,-0.010432
556.8,27.083,27.051,28.33,-0.05191
556.9,27.077,27.048,28.317,-0.10247
557,27.069,27.043,28.304,-0.12075
557.1,27.057,27.033,28.291,-0.10607
557.2,27.043,27.021,28.279,-0.08301
557.3,27.03,27.011,28.272,-0.068424
557.4,27.02,27.005,28.272,-0.074801
557.5,27.012,27.001,28.274,-0.09185
557.6,27.003,26.998,28.276,-0.10244
557.7,26.995,26.997,28.283,-0.088645
557.8,26.986,26.998,28.297,-0.06019
557.9,26.978,26.998,28.307,-0.044834
558,26.97,26.996,28.312,-0.051389
558.1,26.962,26.993,28.315,-0.065813
558.2,26.953,26.991,28.32,-0.082343
558.3,26.942,26.988,28.326,-0.10748
558.4,26.934,26.987,28.332,-0.12308
558.5,26.93,26.995,28.338,-0.091505
558.6,26.928,27.003,28.344,-0.029713
